-8 -7,99066
-6,4 -7,99066
-4,64 -7,99066
-2,88 -7,99066
-1,12 -7,99066
-0,48 -7,99066
-0,32 -7,99005
-0,16 -7,97667
6,32827124e-015 1,44851
0,16 7,98296
0,32 7,99124
2,08 7,99066
3,84 7,99066
5,6 7,99066
7,36 7,99066
7,84 7,99066
