"FREQ","U1:A(OP)"
0.07079457844,150.449
0.07244359601,150.27
0.07413102413,150.091
0.0758577575,149.911
0.07762471166,149.73
0.07943282347,149.549
0.08128305162,149.367
0.08317637711,149.183
0.08511380382,149
0.087096359,148.815
0.08912509381,148.63
0.09120108394,148.444
0.09332543008,148.258
0.0954992586,148.071
0.0977237221,147.884
0.1,147.696
0.1023292992,147.507
0.1047128548,147.318
0.1071519305,147.129
0.1096478196,146.939
0.1122018454,146.749
0.1148153621,146.558
0.1174897555,146.367
0.1202264435,146.175
0.1230268771,145.983
0.1258925412,145.791
0.1288249552,145.599
0.1318256739,145.406
0.1348962883,145.212
0.1380384265,145.019
0.1412537545,144.825
0.1445439771,144.631
0.1479108388,144.437
0.1513561248,144.242
0.1548816619,144.047
0.1584893192,143.852
0.1621810097,143.657
0.1659586907,143.462
0.1698243652,143.266
0.1737800829,143.07
0.177827941,142.874
0.1819700859,142.678
0.1862087137,142.481
0.1905460718,142.285
0.19498446,142.088
0.1995262315,141.891
0.2041737945,141.694
0.2089296131,141.497
0.213796209,141.3
0.2187761624,141.103
0.2238721139,140.905
0.2290867653,140.708
0.2344228815,140.51
0.2398832919,140.312
0.2454708916,140.114
0.2511886432,139.916
0.2570395783,139.718
0.2630267992,139.52
0.2691534804,139.322
0.2754228703,139.123
0.2818382931,138.925
0.2884031503,138.727
0.2951209227,138.528
0.301995172,138.329
0.3090295433,138.131
0.316227766,137.932
0.3235936569,137.733
0.3311311215,137.534
0.3388441561,137.335
0.3467368505,137.137
0.3548133892,136.938
0.3630780548,136.739
0.3715352291,136.539
0.3801893963,136.34
0.389045145,136.141
0.3981071706,135.942
0.4073802778,135.743
0.4168693835,135.543
0.4265795188,135.344
0.4365158322,135.145
0.4466835922,134.945
0.4570881896,134.746
0.4677351413,134.547
0.4786300923,134.347
0.4897788194,134.148
0.5011872336,133.948
0.512861384,133.749
0.5248074602,133.549
0.5370317964,133.35
0.5495408739,133.15
0.5623413252,132.95
0.5754399373,132.751
0.5888436554,132.551
0.6025595861,132.352
0.6165950019,132.152
0.6309573445,131.952
0.645654229,131.753
0.660693448,131.553
0.6760829754,131.353
0.6918309709,131.153
0.7079457844,130.954
0.7244359601,130.754
0.7413102413,130.554
0.758577575,130.354
0.7762471166,130.155
0.7943282347,129.955
0.8128305162,129.755
0.8317637711,129.555
0.8511380382,129.355
0.87096359,129.155
0.8912509381,128.956
0.9120108394,128.756
0.9332543008,128.556
0.954992586,128.356
0.977237221,128.156
1,127.956
1.023292992,127.756
1.047128548,127.557
1.071519305,127.357
1.096478196,127.157
1.122018454,126.957
1.148153621,126.757
1.174897555,126.557
1.202264435,126.357
1.230268771,126.157
1.258925412,125.957
1.288249552,125.757
1.318256739,125.558
1.348962883,125.358
1.380384265,125.158
1.412537545,124.958
1.445439771,124.758
1.479108388,124.558
1.513561248,124.358
1.548816619,124.158
1.584893192,123.958
1.621810097,123.758
1.659586907,123.558
1.698243652,123.358
1.737800829,123.158
1.77827941,122.958
1.819700859,122.758
1.862087137,122.558
1.905460718,122.358
1.9498446,122.158
1.995262315,121.958
2.041737945,121.758
2.089296131,121.558
2.13796209,121.358
2.187761624,121.159
2.238721139,120.959
2.290867653,120.759
2.344228815,120.559
2.398832919,120.359
2.454708916,120.159
2.511886432,119.959
2.570395783,119.759
2.630267992,119.559
2.691534804,119.359
2.754228703,119.159
2.818382931,118.959
2.884031503,118.759
2.951209227,118.559
3.01995172,118.359
3.090295433,118.159
3.16227766,117.959
3.235936569,117.759
3.311311215,117.559
3.388441561,117.359
3.467368505,117.159
3.548133892,116.959
3.630780548,116.759
3.715352291,116.559
3.801893963,116.359
3.89045145,116.159
3.981071706,115.959
4.073802778,115.759
4.168693835,115.559
4.265795188,115.359
4.365158322,115.159
4.466835922,114.959
4.570881896,114.759
4.677351413,114.559
4.786300923,114.359
4.897788194,114.159
5.011872336,113.959
5.12861384,113.759
5.248074602,113.559
5.370317964,113.359
5.495408739,113.159
5.623413252,112.959
5.754399373,112.759
5.888436554,112.559
6.025595861,112.359
6.165950019,112.159
6.309573445,111.959
6.45654229,111.759
6.60693448,111.559
6.760829754,111.359
6.918309709,111.159
7.079457844,110.959
7.244359601,110.759
7.413102413,110.559
7.58577575,110.359
7.762471166,110.159
7.943282347,109.959
8.128305162,109.759
8.317637711,109.559
8.511380382,109.359
8.7096359,109.159
8.912509381,108.959
9.120108394,108.759
9.332543008,108.559
9.54992586,108.359
9.77237221,108.159
10,107.959
10.23292992,107.759
10.47128548,107.559
10.71519305,107.359
10.96478196,107.159
11.22018454,106.959
11.48153621,106.759
11.74897555,106.559
12.02264435,106.359
12.30268771,106.159
12.58925412,105.959
12.88249552,105.759
13.18256739,105.559
13.48962883,105.359
13.80384265,105.159
14.12537545,104.959
14.45439771,104.759
14.79108388,104.559
15.13561248,104.359
15.48816619,104.159
15.84893192,103.959
16.21810097,103.759
16.59586907,103.559
16.98243652,103.359
17.37800829,103.159
17.7827941,102.959
18.19700859,102.759
18.62087137,102.559
19.05460718,102.359
19.498446,102.159
19.95262315,101.959
20.41737945,101.759
20.89296131,101.559
21.3796209,101.359
21.87761624,101.159
22.38721139,100.959
22.90867653,100.759
23.44228815,100.559
23.98832919,100.359
24.54708916,100.159
25.11886432,99.9591
25.70395783,99.7591
26.30267992,99.5591
26.91534804,99.3591
27.54228703,99.1591
28.18382931,98.9591
28.84031503,98.7591
29.51209227,98.5591
30.1995172,98.3591
30.90295433,98.1591
31.6227766,97.9591
32.35936569,97.7591
33.11311215,97.5591
33.88441561,97.3591
34.67368505,97.1591
35.48133892,96.9591
36.30780548,96.7591
37.15352291,96.5591
38.01893963,96.3591
38.9045145,96.1591
39.81071706,95.9591
40.73802778,95.7591
41.68693835,95.5591
42.65795188,95.3591
43.65158322,95.1591
44.66835922,94.9591
45.70881896,94.7591
46.77351413,94.5591
47.86300923,94.3591
48.97788194,94.1591
50.11872336,93.9591
51.2861384,93.7591
52.48074602,93.5591
53.70317964,93.3591
54.95408739,93.1591
56.23413252,92.9591
57.54399373,92.7591
58.88436554,92.5591
60.25595861,92.3591
61.65950019,92.1591
63.09573445,91.9591
64.5654229,91.7591
66.0693448,91.5591
67.60829754,91.3591
69.18309709,91.1591
70.79457844,90.9591
72.44359601,90.7591
74.13102413,90.5591
75.8577575,90.3591
77.62471166,90.1591
79.43282347,89.9591
81.28305162,89.7591
83.17637711,89.5591
85.11380382,89.3591
87.096359,89.1591
89.12509381,88.9591
91.20108394,88.7591
93.32543008,88.5591
95.4992586,88.3591
97.7237221,88.1591
100,87.9591
102.3292992,87.7591
104.7128548,87.5591
107.1519305,87.3591
109.6478196,87.1591
112.2018454,86.9591
114.8153621,86.7591
117.4897555,86.5591
120.2264435,86.3591
123.0268771,86.1591
125.8925412,85.9591
128.8249552,85.7591
131.8256739,85.5591
134.8962883,85.3591
138.0384265,85.1591
141.2537545,84.9591
144.5439771,84.7591
147.9108388,84.5591
151.3561248,84.3591
154.8816619,84.1591
158.4893192,83.9591
162.1810097,83.7591
165.9586907,83.5591
169.8243652,83.3591
173.7800829,83.1591
177.827941,82.9591
181.9700859,82.7591
186.2087137,82.5591
190.5460718,82.3591
194.98446,82.1591
199.5262315,81.9591
204.1737945,81.7591
208.9296131,81.5591
213.796209,81.3591
218.7761624,81.1591
223.8721139,80.9591
229.0867653,80.7591
234.4228815,80.5591
239.8832919,80.3591
245.4708916,80.1591
251.1886432,79.9591
257.0395783,79.7591
263.0267992,79.5591
269.1534804,79.3591
275.4228703,79.1591
281.8382931,78.9591
288.4031503,78.7591
295.1209227,78.5591
301.995172,78.3591
309.0295433,78.1591
316.227766,77.9591
323.5936569,77.7591
331.1311215,77.5591
338.8441561,77.3591
346.7368505,77.1591
354.8133892,76.9591
363.0780548,76.7591
371.5352291,76.5591
380.1893963,76.3591
389.045145,76.1591
398.1071706,75.9591
407.3802778,75.7591
416.8693835,75.5591
426.5795188,75.3591
436.5158322,75.1591
446.6835922,74.9591
457.0881896,74.7591
467.7351413,74.5591
478.6300923,74.3591
489.7788194,74.1591
501.1872336,73.9591
512.861384,73.7591
524.8074602,73.5591
537.0317964,73.3591
549.5408739,73.1591
562.3413252,72.9591
575.4399373,72.7591
588.8436554,72.5591
602.5595861,72.3591
616.5950019,72.1591
630.9573445,71.9591
645.654229,71.7591
660.693448,71.5591
676.0829754,71.3591
691.8309709,71.1591
707.9457844,70.9591
724.4359601,70.7591
741.3102413,70.5591
758.577575,70.3591
776.2471166,70.1591
794.3282347,69.9591
812.8305162,69.7591
831.7637711,69.5591
851.1380382,69.3591
870.96359,69.1591
891.2509381,68.9591
912.0108394,68.7591
933.2543008,68.5591
954.992586,68.3591
977.237221,68.1591
1000,67.9591
1023.292992,67.7591
1047.128548,67.5591
1071.519305,67.3591
1096.478196,67.1591
1122.018454,66.9591
1148.153621,66.7591
1174.897555,66.5591
1202.264435,66.3591
1230.268771,66.1591
1258.925412,65.9591
1288.249552,65.7591
1318.256739,65.5591
1348.962883,65.3591
1380.384265,65.1591
1412.537545,64.9591
1445.439771,64.7591
1479.108388,64.5591
1513.561248,64.3591
1548.816619,64.1591
1584.893192,63.9591
1621.810097,63.7591
1659.586907,63.5591
1698.243652,63.3591
1737.800829,63.1591
1778.27941,62.9591
1819.700859,62.7591
1862.087137,62.5591
1905.460718,62.3591
1949.8446,62.1591
1995.262315,61.9591
2041.737945,61.7591
2089.296131,61.5591
2137.96209,61.3591
2187.761624,61.1591
2238.721139,60.9591
2290.867653,60.7591
2344.228815,60.5591
2398.832919,60.3591
2454.708916,60.1591
2511.886432,59.9591
2570.395783,59.7591
2630.267992,59.5591
2691.534804,59.3591
2754.228703,59.1591
2818.382931,58.9591
2884.031503,58.7591
2951.209227,58.5591
3019.95172,58.3591
3090.295433,58.1591
3162.27766,57.9591
3235.936569,57.7591
3311.311215,57.5591
3388.441561,57.3591
3467.368505,57.1591
3548.133892,56.9591
3630.780548,56.7591
3715.352291,56.5591
3801.893963,56.3591
3890.45145,56.1591
3981.071706,55.9591
4073.802778,55.7591
4168.693835,55.5591
4265.795188,55.3591
4365.158322,55.1591
4466.835922,54.9591
4570.881896,54.7591
4677.351413,54.5591
4786.300923,54.3591
4897.788194,54.1591
5011.872336,53.9591
5128.61384,53.7591
5248.074602,53.559
5370.317964,53.359
5495.408739,53.159
5623.413252,52.959
5754.399373,52.759
5888.436554,52.559
6025.595861,52.359
6165.950019,52.159
6309.573445,51.959
6456.54229,51.759
6606.93448,51.559
6760.829754,51.359
6918.309709,51.159
7079.457844,50.959
7244.359601,50.759
7413.102413,50.559
7585.77575,50.359
7762.471166,50.159
7943.282347,49.959
8128.305162,49.759
8317.637711,49.559
8511.380382,49.359
8709.6359,49.159
8912.509381,48.959
9120.108394,48.759
9332.543008,48.559
9549.92586,48.359
9772.37221,48.159
10000,47.959
10232.92992,47.759
10471.28548,47.559
10715.19305,47.359
10964.78196,47.159
11220.18454,46.959
11481.53621,46.759
11748.97555,46.559
12022.64435,46.359
12302.68771,46.159
12589.25412,45.959
12882.49552,45.759
13182.56739,45.5589
13489.62883,45.3589
13803.84265,45.1589
14125.37545,44.9589
14454.39771,44.7589
14791.08388,44.5589
15135.61248,44.3589
15488.16619,44.1589
15848.93192,43.9589
16218.10097,43.7589
16595.86907,43.5589
16982.43652,43.3589
17378.00829,43.1589
17782.7941,42.9588
18197.00859,42.7588
18620.87137,42.5588
19054.60718,42.3588
19498.446,42.1588
19952.62315,41.9588
20417.37945,41.7588
20892.96131,41.5588
21379.6209,41.3588
21877.61624,41.1587
22387.21139,40.9587
22908.67653,40.7587
23442.28815,40.5587
23988.32919,40.3587
24547.08916,40.1587
25118.86432,39.9586
25703.95783,39.7586
26302.67992,39.5586
26915.34804,39.3586
27542.28703,39.1585
28183.82931,38.9585
28840.31503,38.7585
29512.09227,38.5585
30199.5172,38.3584
30902.95433,38.1584
31622.7766,37.9584
32359.36569,37.7583
33113.11215,37.5583
33884.41561,37.3583
34673.68505,37.1582
35481.33892,36.9582
36307.80548,36.7582
37153.52291,36.5581
38018.93963,36.3581
38904.5145,36.158
39810.71706,35.958
40738.02778,35.7579
41686.93835,35.5579
42657.95188,35.3578
43651.58322,35.1577
44668.35922,34.9577
45708.81896,34.7576
46773.51413,34.5575
47863.00923,34.3575
48977.88194,34.1574
50118.72336,33.9573
51286.1384,33.7572
52480.74602,33.5572
53703.17964,33.3571
54954.08739,33.157
56234.13252,32.9569
57543.99373,32.7568
58884.36554,32.5567
60255.95861,32.3565
61659.50019,32.1564
63095.73445,31.9563
64565.4229,31.7562
66069.3448,31.556
67608.29754,31.3559
69183.09709,31.1557
70794.57844,30.9556
72443.59601,30.7554
74131.02413,30.5553
75857.7575,30.3551
77624.71166,30.1549
79432.82347,29.9547
81283.05162,29.7545
83176.37711,29.5543
85113.80382,29.354
87096.359,29.1538
89125.09381,28.9536
91201.08394,28.7533
93325.43008,28.553
95499.2586,28.3527
97723.7221,28.1524
100000,27.9521
102329.2992,27.7518
104712.8548,27.5515
107151.9305,27.3511
109647.8196,27.1507
112201.8454,26.9503
114815.3621,26.7499
117489.7555,26.5495
120226.4435,26.349
123026.8771,26.1486
125892.5412,25.9481
128824.9552,25.7476
131825.6739,25.547
134896.2883,25.3464
138038.4265,25.1458
141253.7545,24.9452
144543.9771,24.7446
147910.8388,24.5439
151356.1248,24.3432
154881.6619,24.1424
158489.3192,23.9416
162181.0097,23.7408
165958.6907,23.54
169824.3652,23.3391
173780.0829,23.1381
177827.941,22.9371
181970.0859,22.7361
186208.7137,22.535
190546.0718,22.3339
194984.46,22.1327
199526.2315,21.9315
204173.7945,21.7302
208929.6131,21.5288
213796.209,21.3274
218776.1624,21.1259
223872.1139,20.9244
229086.7653,20.7228
234422.8815,20.521
239883.2919,20.3193
245470.8916,20.1174
251188.6432,19.9154
257039.5783,19.7134
263026.7992,19.5113
269153.4804,19.309
275422.8703,19.1067
281838.2931,18.9042
288403.1503,18.7017
295120.9227,18.499
301995.172,18.2962
309029.5433,18.0932
316227.766,17.8901
323593.6569,17.6869
331131.1215,17.4835
338844.1561,17.28
346736.8505,17.0763
354813.3892,16.8725
363078.0548,16.6684
371535.2291,16.4642
380189.3963,16.2598
389045.145,16.0551
398107.1706,15.8503
407380.2778,15.6452
416869.3835,15.44
426579.5188,15.2344
436515.8322,15.0286
446683.5922,14.8226
457088.1896,14.6163
467735.1413,14.4096
478630.0923,14.2027
489778.8194,13.9955
501187.2336,13.7879
512861.384,13.58
524807.4602,13.3718
537031.7964,13.1631
549540.8739,12.9541
562341.3252,12.7447
575439.9373,12.5349
588843.6554,12.3246
602559.5861,12.1138
616595.0019,11.9026
630957.3445,11.6909
645654.229,11.4786
660693.448,11.2659
676082.9754,11.0525
691830.9709,10.8386
707945.7844,10.6241
724435.9601,10.4089
741310.2413,10.1931
758577.575,9.97655
776247.1166,9.75933
794328.2347,9.54137
812830.5162,9.32264
831763.7711,9.10311
851138.0382,8.88276
870963.59,8.66156
891250.9381,8.43946
912010.8394,8.21644
933254.3008,7.99246
954992.586,7.7675
977237.221,7.54152
1000000,7.31447
1023292.992,7.08633
1047128.548,6.85706
1071519.305,6.62661
1096478.196,6.39496
1122018.454,6.16207
1148153.621,5.92789
1174897.555,5.69238
1202264.435,5.45551
1230268.771,5.21723
1258925.412,4.97751
1288249.552,4.7363
1318256.739,4.49357
1348962.883,4.24926
1380384.265,4.00335
1412537.545,3.75579
1445439.771,3.50654
1479108.388,3.25556
1513561.248,3.00281
1548816.619,2.74826
1584893.192,2.49185
1621810.097,2.23357
1659586.907,1.97336
1698243.652,1.7112
1737800.829,1.44705
1778279.41,1.18087
1819700.859,0.912646
1862087.137,0.642332
1905460.718,0.369905
1949844.6,0.095337
1995262.315,-0.181397
2041737.945,-0.46032
2089296.131,-0.741453
2137962.09,-1.02482
2187761.624,-1.31043
2238721.139,-1.5983
2290867.653,-1.88845
2344228.815,-2.18088
2398832.919,-2.4756
2454708.916,-2.77263
2511886.432,-3.07195
2570395.783,-3.37358
2630267.992,-3.67751
2691534.804,-3.98373
2754228.703,-4.29224
2818382.931,-4.60304
2884031.503,-4.9161
2951209.227,-5.23142
3019951.72,-5.54898
3090295.433,-5.86877
3162277.66,-6.19075
3235936.569,-6.51492
3311311.215,-6.84124
3388441.561,-7.16969
3467368.505,-7.50024
3548133.892,-7.83286
3630780.548,-8.16753
3715352.291,-8.5042
3801893.963,-8.84286
3890451.45,-9.18345
3981071.706,-9.52595
4073802.778,-9.87031
4168693.835,-10.2165
4265795.188,-10.5645
4365158.322,-10.9142
4466835.922,-11.2657
4570881.896,-11.6188
4677351.413,-11.9736
4786300.923,-12.3299
4897788.194,-12.6878
5011872.336,-13.0472
5128613.84,-13.4081
5248074.602,-13.7704
5370317.964,-14.1341
5495408.739,-14.4992
5623413.252,-14.8655
5754399.373,-15.2331
5888436.554,-15.602
6025595.861,-15.972
6165950.019,-16.3432
6309573.445,-16.7156
6456542.29,-17.089
6606934.48,-17.4634
6760829.754,-17.8388
6918309.709,-18.2153
7079457.844,-18.5926
7244359.601,-18.9709
7413102.413,-19.3501
7585775.75,-19.7301
7762471.166,-20.1109
7943282.347,-20.4925
8128305.162,-20.8748
8317637.711,-21.2579
8511380.382,-21.6417
8709635.9,-22.0261
8912509.381,-22.4112
9120108.394,-22.7969
9332543.008,-23.1832
9549925.86,-23.5701
9772372.21,-23.9576
10000000,-24.3456
10232929.92,-24.734
10471285.48,-25.123
10715193.05,-25.5125
10964781.96,-25.9024
11220184.54,-26.2927
11481536.21,-26.6834
11748975.55,-27.0746
12022644.35,-27.4661
12302687.71,-27.858
12589254.12,-28.2502
12882495.52,-28.6428
13182567.39,-29.0357
13489628.83,-29.4289
13803842.65,-29.8224
14125375.45,-30.2162
14454397.71,-30.6103
14791083.88,-31.0046
15135612.48,-31.3992
15488166.19,-31.794
15848931.92,-32.189
16218100.97,-32.5843
16595869.07,-32.9797
16982436.52,-33.3754
17378008.29,-33.7712
17782794.1,-34.1673
18197008.59,-34.5635
18620871.37,-34.9599
19054607.18,-35.3564
19498446,-35.7531
19952623.15,-36.1499
20417379.45,-36.5469
20892961.31,-36.944
21379620.9,-37.3413
21877616.24,-37.7386
22387211.39,-38.1361
22908676.53,-38.5337
23442288.15,-38.9314
23988329.19,-39.3292
24547089.16,-39.7271
25118864.32,-40.1251
25703957.83,-40.5232
26302679.92,-40.9213
26915348.04,-41.3196
27542287.03,-41.7179
28183829.31,-42.1163
28840315.03,-42.5148
29512092.27,-42.9133
30199517.2,-43.3119
30902954.33,-43.7106
31622776.6,-44.1093
32359365.69,-44.5081
33113112.15,-44.907
33884415.61,-45.3059
34673685.05,-45.7048
35481338.92,-46.1038
36307805.48,-46.5028
37153522.91,-46.9019
38018939.63,-47.301
38904514.5,-47.7002
39810717.06,-48.0994
40738027.78,-48.4986
41686938.35,-48.8979
42657951.88,-49.2972
43651583.22,-49.6965
44668359.22,-50.0959
45708818.96,-50.4953
46773514.13,-50.8947
47863009.23,-51.2941
48977881.94,-51.6936
50118723.36,-52.0931
51286138.4,-52.4926
52480746.02,-52.8921
53703179.64,-53.2917
54954087.39,-53.6913
56234132.52,-54.0909
57543993.73,-54.4905
58884365.54,-54.8901
60255958.61,-55.2898
61659500.19,-55.6894
63095734.45,-56.0891
64565422.9,-56.4888
66069344.8,-56.8885
67608297.54,-57.2882
69183097.09,-57.688
70794578.44,-58.0877
72443596.01,-58.4875
74131024.13,-58.8872
75857757.5,-59.287
77624711.66,-59.6868
79432823.47,-60.0866
81283051.62,-60.4864
83176377.11,-60.8862
85113803.82,-61.286
87096359,-61.6859
89125093.81,-62.0857
91201083.94,-62.4855
93325430.08,-62.8854
95499258.6,-63.2853
97723722.1,-63.6851
100000000,-64.085
102329299.2,-64.4849
104712854.8,-64.8848
107151930.5,-65.2846
109647819.6,-65.6845
112201845.4,-66.0844
114815362.1,-66.4843
117489755.5,-66.8842
120226443.5,-67.2842
123026877.1,-67.6841
125892541.2,-68.084
128824955.2,-68.4839
131825673.9,-68.8838
134896288.3,-69.2838
138038426.5,-69.6837
141253754.5,-70.0836
144543977.1,-70.4836
147910838.8,-70.8835
151356124.8,-71.2835
154881661.9,-71.6834
158489319.2,-72.0834
162181009.7,-72.4833
165958690.7,-72.8833
169824365.2,-73.2832
173780082.9,-73.6832
177827941,-74.0831
181970085.9,-74.4831
186208713.7,-74.8831
190546071.8,-75.283
194984460,-75.683
199526231.5,-76.083
204173794.5,-76.4829
208929613.1,-76.8829
213796209,-77.2829
218776162.4,-77.6829
223872113.9,-78.0828
229086765.3,-78.4828
234422881.5,-78.8828
239883291.9,-79.2828
245470891.6,-79.6827
251188643.2,-80.0827
257039578.3,-80.4827
263026799.2,-80.8827
269153480.4,-81.2827
275422870.3,-81.6826
281838293.1,-82.0826
288403150.3,-82.4826
295120922.7,-82.8826
301995172,-83.2826
309029543.3,-83.6826
316227766,-84.0826
323593656.9,-84.4825
331131121.5,-84.8825
338844156.1,-85.2825
346736850.5,-85.6825
354813389.2,-86.0825
363078054.8,-86.4825
371535229.1,-86.8825
380189396.3,-87.2825
389045145,-87.6825
398107170.6,-88.0825
407380277.8,-88.4824
416869383.5,-88.8824
426579518.8,-89.2824
436515832.2,-89.6824
446683592.2,-90.0824
457088189.6,-90.4824
467735141.3,-90.8824
478630092.3,-91.2824
489778819.4,-91.6824
501187233.6,-92.0824
512861384,-92.4824
524807460.2,-92.8824
537031796.4,-93.2824
549540873.9,-93.6824
562341325.2,-94.0824
575439937.3,-94.4824
588843655.4,-94.8824
602559586.1,-95.2824
