-0,0001 2,48841
-8e-005 2,48839
-5,8e-005 2,48837
-3,6e-005 2,48834
-1,4e-005 2,48831
8e-006 2,48828
3e-005 2,48825
5,2e-005 2,48821
7,4e-005 2,48816
9,6e-005 2,4881
0,000118 2,48803
0,00014 2,48792
0,000162 2,48773
0,000176 2,48744
0,00018 2,4872
0,000182 2,48683
0,000184 2,44616
0,000206 1,80546
0,000228 1,16475
0,00025 0,524037
0,000268 -0,000187324
0,00029 -0,64091
0,000312 -1,28164
0,000334 -1,92237
0,000352 -2,44661
0,000354 -2,48683
0,000358 -2,48752
0,00038 -2,4878
0,0004 -2,48794
