0,1 43,8005
0,1023292992 43,8005
0,1047128548 43,8005
0,1071519305 43,8005
0,1096478196 43,8005
0,1122018454 43,8005
0,1148153621 43,8005
0,1174897555 43,8005
0,1202264435 43,8005
0,1230268771 43,8005
0,1258925412 43,8005
0,1288249552 43,8005
0,1318256739 43,8005
0,1348962883 43,8005
0,1380384265 43,8005
0,1412537545 43,8005
0,1445439771 43,8005
0,1479108388 43,8005
0,1513561248 43,8005
0,1548816619 43,8005
0,1584893192 43,8005
0,1621810097 43,8005
0,1659586907 43,8005
0,1698243652 43,8005
0,1737800829 43,8005
0,177827941 43,8005
0,1819700859 43,8005
0,1862087137 43,8005
0,1905460718 43,8005
0,19498446 43,8005
0,1995262315 43,8005
0,2041737945 43,8005
0,2089296131 43,8005
0,213796209 43,8005
0,2187761624 43,8005
0,2238721139 43,8005
0,2290867653 43,8005
0,2344228815 43,8005
0,2398832919 43,8005
0,2454708916 43,8005
0,2511886432 43,8005
0,2570395783 43,8005
0,2630267992 43,8005
0,2691534804 43,8005
0,2754228703 43,8005
0,2818382931 43,8005
0,2884031503 43,8005
0,2951209227 43,8005
0,301995172 43,8005
0,3090295433 43,8005
0,316227766 43,8005
0,3235936569 43,8005
0,3311311215 43,8005
0,3388441561 43,8005
0,3467368505 43,8005
0,3548133892 43,8005
0,3630780548 43,8005
0,3715352291 43,8005
0,3801893963 43,8005
0,389045145 43,8005
0,3981071706 43,8005
0,4073802778 43,8005
0,4168693835 43,8005
0,4265795188 43,8005
0,4365158322 43,8005
0,4466835922 43,8005
0,4570881896 43,8005
0,4677351413 43,8005
0,4786300923 43,8005
0,4897788194 43,8005
0,5011872336 43,8005
0,512861384 43,8005
0,5248074602 43,8005
0,5370317964 43,8005
0,5495408739 43,8005
0,5623413252 43,8005
0,5754399373 43,8005
0,5888436554 43,8005
0,6025595861 43,8005
0,6165950019 43,8005
0,6309573445 43,8005
0,645654229 43,8005
0,660693448 43,8005
0,6760829754 43,8005
0,6918309709 43,8005
0,7079457844 43,8005
0,7244359601 43,8005
0,7413102413 43,8005
0,758577575 43,8005
0,7762471166 43,8005
0,7943282347 43,8005
0,8128305162 43,8005
0,8317637711 43,8005
0,8511380382 43,8005
0,87096359 43,8005
0,8912509381 43,8005
0,9120108394 43,8005
0,9332543008 43,8005
0,954992586 43,8005
0,977237221 43,8005
1 43,8005
1,023292992 43,8005
1,047128548 43,8005
1,071519305 43,8005
1,096478196 43,8005
1,122018454 43,8005
1,148153621 43,8005
1,174897555 43,8005
1,202264435 43,8005
1,230268771 43,8005
1,258925412 43,8005
1,288249552 43,8005
1,318256739 43,8005
1,348962883 43,8005
1,380384265 43,8005
1,412537545 43,8005
1,445439771 43,8005
1,479108388 43,8005
1,513561248 43,8005
1,548816619 43,8005
1,584893192 43,8005
1,621810097 43,8005
1,659586907 43,8005
1,698243652 43,8005
1,737800829 43,8005
1,77827941 43,8005
1,819700859 43,8005
1,862087137 43,8005
1,905460718 43,8005
1,9498446 43,8005
1,995262315 43,8005
2,041737945 43,8005
2,089296131 43,8005
2,13796209 43,8005
2,187761624 43,8005
2,238721139 43,8005
2,290867653 43,8005
2,344228815 43,8005
2,398832919 43,8005
2,454708916 43,8005
2,511886432 43,8005
2,570395783 43,8005
2,630267992 43,8005
2,691534804 43,8005
2,754228703 43,8005
2,818382931 43,8005
2,884031503 43,8005
2,951209227 43,8005
3,01995172 43,8005
3,090295433 43,8005
3,16227766 43,8005
3,235936569 43,8005
3,311311215 43,8005
3,388441561 43,8005
3,467368505 43,8005
3,548133892 43,8005
3,630780548 43,8005
3,715352291 43,8005
3,801893963 43,8005
3,89045145 43,8005
3,981071706 43,8005
4,073802778 43,8005
4,168693835 43,8005
4,265795188 43,8005
4,365158322 43,8005
4,466835922 43,8005
4,570881896 43,8005
4,677351413 43,8005
4,786300923 43,8005
4,897788194 43,8005
5,011872336 43,8005
5,12861384 43,8005
5,248074602 43,8005
5,370317964 43,8005
5,495408739 43,8005
5,623413252 43,8005
5,754399373 43,8005
5,888436554 43,8005
6,025595861 43,8005
6,165950019 43,8005
6,309573445 43,8005
6,45654229 43,8005
6,60693448 43,8005
6,760829754 43,8005
6,918309709 43,8005
7,079457844 43,8005
7,244359601 43,8005
7,413102413 43,8005
7,58577575 43,8005
7,762471166 43,8005
7,943282347 43,8005
8,128305162 43,8005
8,317637711 43,8005
8,511380382 43,8005
8,7096359 43,8005
8,912509381 43,8005
9,120108394 43,8005
9,332543008 43,8005
9,54992586 43,8005
9,77237221 43,8005
10 43,8005
10,23292992 43,8005
10,47128548 43,8005
10,71519305 43,8005
10,96478196 43,8005
11,22018454 43,8005
11,48153621 43,8005
11,74897555 43,8005
12,02264435 43,8005
12,30268771 43,8005
12,58925412 43,8005
12,88249552 43,8005
13,18256739 43,8005
13,48962883 43,8005
13,80384265 43,8005
14,12537545 43,8005
14,45439771 43,8005
14,79108388 43,8005
15,13561248 43,8005
15,48816619 43,8005
15,84893192 43,8005
16,21810097 43,8005
16,59586907 43,8005
16,98243652 43,8005
17,37800829 43,8005
17,7827941 43,8005
18,19700859 43,8005
18,62087137 43,8005
19,05460718 43,8005
19,498446 43,8005
19,95262315 43,8005
20,41737945 43,8005
20,89296131 43,8005
21,3796209 43,8005
21,87761624 43,8005
22,38721139 43,8005
22,90867653 43,8005
23,44228815 43,8005
23,98832919 43,8005
24,54708916 43,8005
25,11886432 43,8005
25,70395783 43,8005
26,30267992 43,8005
26,91534804 43,8005
27,54228703 43,8005
28,18382931 43,8005
28,84031503 43,8005
29,51209227 43,8005
30,1995172 43,8005
30,90295433 43,8005
31,6227766 43,8005
32,35936569 43,8005
33,11311215 43,8005
33,88441561 43,8005
34,67368505 43,8005
35,48133892 43,8005
36,30780548 43,8005
37,15352291 43,8005
38,01893963 43,8005
38,9045145 43,8005
39,81071706 43,8005
40,73802778 43,8005
41,68693835 43,8005
42,65795188 43,8005
43,65158322 43,8005
44,66835922 43,8005
45,70881896 43,8005
46,77351413 43,8005
47,86300923 43,8005
48,97788194 43,8005
50,11872336 43,8005
51,2861384 43,8005
52,48074602 43,8005
53,70317964 43,8005
54,95408739 43,8005
56,23413252 43,8005
57,54399373 43,8005
58,88436554 43,8005
60,25595861 43,8005
61,65950019 43,8005
63,09573445 43,8005
64,5654229 43,8005
66,0693448 43,8005
67,60829754 43,8005
69,18309709 43,8005
70,79457844 43,8005
72,44359601 43,8005
74,13102413 43,8005
75,8577575 43,8005
77,62471166 43,8005
79,43282347 43,8005
81,28305162 43,8005
83,17637711 43,8005
85,11380382 43,8005
87,096359 43,8005
89,12509381 43,8005
91,20108394 43,8004
93,32543008 43,8004
95,4992586 43,8004
97,7237221 43,8004
100 43,8004
102,3292992 43,8004
104,7128548 43,8004
107,1519305 43,8004
109,6478196 43,8004
112,2018454 43,8004
114,8153621 43,8004
117,4897555 43,8004
120,2264435 43,8004
123,0268771 43,8004
125,8925412 43,8004
128,8249552 43,8004
131,8256739 43,8004
134,8962883 43,8004
138,0384265 43,8004
141,2537545 43,8003
144,5439771 43,8003
147,9108388 43,8003
151,3561248 43,8003
154,8816619 43,8003
158,4893192 43,8003
162,1810097 43,8003
165,9586907 43,8003
169,8243652 43,8003
173,7800829 43,8003
177,827941 43,8002
181,9700859 43,8002
186,2087137 43,8002
190,5460718 43,8002
194,98446 43,8002
199,5262315 43,8002
204,1737945 43,8002
208,9296131 43,8001
213,796209 43,8001
218,7761624 43,8001
223,8721139 43,8001
229,0867653 43,8001
234,4228815 43,8
239,8832919 43,8
245,4708916 43,8
251,1886432 43,8
257,0395783 43,7999
263,0267992 43,7999
269,1534804 43,7999
275,4228703 43,7999
281,8382931 43,7998
288,4031503 43,7998
295,1209227 43,7998
301,995172 43,7997
309,0295433 43,7997
316,227766 43,7996
323,5936569 43,7996
331,1311215 43,7996
338,8441561 43,7995
346,7368505 43,7995
354,8133892 43,7994
363,0780548 43,7994
371,5352291 43,7993
380,1893963 43,7993
389,045145 43,7992
398,1071706 43,7991
407,3802778 43,7991
416,8693835 43,799
426,5795188 43,7989
436,5158322 43,7989
446,6835922 43,7988
457,0881896 43,7987
467,7351413 43,7986
478,6300923 43,7985
489,7788194 43,7984
501,1872336 43,7983
512,861384 43,7982
524,8074602 43,7981
537,0317964 43,798
549,5408739 43,7979
562,3413252 43,7978
575,4399373 43,7976
588,8436554 43,7975
602,5595861 43,7974
616,5950019 43,7972
630,9573445 43,7971
645,654229 43,7969
660,693448 43,7967
676,0829754 43,7965
691,8309709 43,7963
707,9457844 43,7962
724,4359601 43,7959
741,3102413 43,7957
758,577575 43,7955
776,2471166 43,7953
794,3282347 43,795
812,8305162 43,7948
831,7637711 43,7945
851,1380382 43,7942
870,96359 43,7939
891,2509381 43,7936
912,0108394 43,7933
933,2543008 43,7929
954,992586 43,7926
977,237221 43,7922
1000 43,7918
1023,292992 43,7914
1047,128548 43,791
1071,519305 43,7905
1096,478196 43,79
1122,018454 43,7896
1148,153621 43,789
1174,897555 43,7885
1202,264435 43,7879
1230,268771 43,7873
1258,925412 43,7867
1288,249552 43,7861
1318,256739 43,7854
1348,962883 43,7847
1380,384265 43,7839
1412,537545 43,7832
1445,439771 43,7823
1479,108388 43,7815
1513,561248 43,7806
1548,816619 43,7797
1584,893192 43,7787
1621,810097 43,7776
1659,586907 43,7766
1698,243652 43,7754
1737,800829 43,7743
1778,27941 43,773
1819,700859 43,7717
1862,087137 43,7704
1905,460718 43,769
1949,8446 43,7675
1995,262315 43,7659
2041,737945 43,7643
2089,296131 43,7626
2137,96209 43,7608
2187,761624 43,759
2238,721139 43,757
2290,867653 43,755
2344,228815 43,7529
2398,832919 43,7506
2454,708916 43,7483
2511,886432 43,7458
2570,395783 43,7433
2630,267992 43,7406
2691,534804 43,7378
2754,228703 43,7349
2818,382931 43,7318
2884,031503 43,7286
2951,209227 43,7252
3019,95172 43,7217
3090,295433 43,718
3162,27766 43,7142
3235,936569 43,7102
3311,311215 43,7059
3388,441561 43,7015
3467,368505 43,6969
3548,133892 43,6921
3630,780548 43,6871
3715,352291 43,6818
3801,893963 43,6763
3890,45145 43,6705
3981,071706 43,6645
4073,802778 43,6582
4168,693835 43,6516
4265,795188 43,6447
4365,158322 43,6375
4466,835922 43,6299
4570,881896 43,622
4677,351413 43,6138
4786,300923 43,6052
4897,788194 43,5962
5011,872336 43,5868
5128,61384 43,577
5248,074602 43,5667
5370,317964 43,556
5495,408739 43,5448
5623,413252 43,5332
5754,399373 43,5209
5888,436554 43,5082
6025,595861 43,4949
6165,950019 43,481
6309,573445 43,4665
6456,54229 43,4514
6606,93448 43,4356
6760,829754 43,4192
6918,309709 43,402
7079,457844 43,3841
7244,359601 43,3654
7413,102413 43,3459
7585,77575 43,3256
7762,471166 43,3045
7943,282347 43,2825
8128,305162 43,2595
8317,637711 43,2356
8511,380382 43,2107
8709,6359 43,1848
8912,509381 43,1578
9120,108394 43,1297
9332,543008 43,1006
9549,92586 43,0702
9772,37221 43,0386
10000 43,0058
10232,92992 42,9717
10471,28548 42,9363
10715,19305 42,8995
10964,78196 42,8614
11220,18454 42,8217
11481,53621 42,7806
11748,97555 42,738
12022,64435 42,6938
12302,68771 42,648
12589,25412 42,6006
12882,49552 42,5514
13182,56739 42,5006
13489,62883 42,4479
13803,84265 42,3935
14125,37545 42,3372
14454,39771 42,2791
14791,08388 42,219
15135,61248 42,157
15488,16619 42,093
15848,93192 42,0269
16218,10097 41,9588
16595,86907 41,8887
16982,43652 41,8164
17378,00829 41,742
17782,7941 41,6654
18197,00859 41,5866
18620,87137 41,5056
19054,60718 41,4224
19498,446 41,3369
19952,62315 41,2492
20417,37945 41,1592
20892,96131 41,067
21379,6209 40,9724
21877,61624 40,8755
22387,21139 40,7764
22908,67653 40,6749
23442,28815 40,5711
23988,32919 40,465
24547,08916 40,3567
25118,86432 40,246
25703,95783 40,1331
26302,67992 40,018
26915,34804 39,9006
27542,28703 39,7809
28183,82931 39,6591
28840,31503 39,5351
29512,09227 39,4089
30199,5172 39,2806
30902,95433 39,1502
31622,7766 39,0177
32359,36569 38,8831
33113,11215 38,7466
33884,41561 38,6081
34673,68505 38,4676
35481,33892 38,3252
36307,80548 38,181
37153,52291 38,0349
38018,93963 37,887
38904,5145 37,7374
39810,71706 37,5861
40738,02778 37,4331
41686,93835 37,2784
42657,95188 37,1222
43651,58322 36,9643
44668,35922 36,805
45708,81896 36,6442
46773,51413 36,482
47863,00923 36,3184
48977,88194 36,1534
50118,72336 35,9872
51286,1384 35,8196
52480,74602 35,6508
53703,17964 35,4808
54954,08739 35,3097
56234,13252 35,1375
57543,99373 34,9641
58884,36554 34,7897
60255,95861 34,6143
61659,50019 34,438
63095,73445 34,2606
64565,4229 34,0824
66069,3448 33,9033
67608,29754 33,7233
69183,09709 33,5426
70794,57844 33,361
72443,59601 33,1787
74131,02413 32,9956
75857,7575 32,8119
77624,71166 32,6274
79432,82347 32,4423
81283,05162 32,2566
83176,37711 32,0703
85113,80382 31,8834
87096,359 31,696
89125,09381 31,508
91201,08394 31,3195
93325,43008 31,1305
95499,2586 30,9411
97723,7221 30,7512
100000 30,5608
102329,2992 30,37
104712,8548 30,1789
107151,9305 29,9873
109647,8196 29,7954
112201,8454 29,6031
114815,3621 29,4105
117489,7555 29,2176
120226,4435 29,0243
123026,8771 28,8307
125892,5412 28,6369
128824,9552 28,4428
131825,6739 28,2484
134896,2883 28,0538
138038,4265 27,8589
141253,7545 27,6638
144543,9771 27,4684
147910,8388 27,2729
151356,1248 27,0771
154881,6619 26,8812
158489,3192 26,685
162181,0097 26,4887
165958,6907 26,2922
169824,3652 26,0955
173780,0829 25,8987
177827,941 25,7017
181970,0859 25,5046
186208,7137 25,3073
190546,0718 25,1099
194984,46 24,9124
199526,2315 24,7147
204173,7945 24,517
208929,6131 24,3191
213796,209 24,1211
218776,1624 23,9229
223872,1139 23,7247
229086,7653 23,5264
234422,8815 23,328
239883,2919 23,1294
245470,8916 22,9308
251188,6432 22,7321
257039,5783 22,5334
263026,7992 22,3345
269153,4804 22,1355
275422,8703 21,9365
281838,2931 21,7374
288403,1503 21,5382
295120,9227 21,339
301995,172 21,1397
309029,5433 20,9403
316227,766 20,7408
323593,6569 20,5413
331131,1215 20,3417
338844,1561 20,142
346736,8505 19,9423
354813,3892 19,7425
363078,0548 19,5427
371535,2291 19,3427
380189,3963 19,1428
389045,145 18,9427
398107,1706 18,7426
407380,2778 18,5424
416869,3835 18,3422
426579,5188 18,1419
436515,8322 17,9415
446683,5922 17,7411
457088,1896 17,5406
467735,1413 17,34
478630,0923 17,1394
489778,8194 16,9387
501187,2336 16,7379
512861,384 16,537
524807,4602 16,3361
537031,7964 16,1351
549540,8739 15,934
562341,3252 15,7328
575439,9373 15,5316
588843,6554 15,3302
602559,5861 15,1288
616595,0019 14,9273
630957,3445 14,7257
645654,229 14,5239
660693,448 14,3221
676082,9754 14,1202
691830,9709 13,9182
707945,7844 13,716
724435,9601 13,5137
741310,2413 13,3113
758577,575 13,1088
776247,1166 12,9062
794328,2347 12,7034
812830,5162 12,5004
831763,7711 12,2973
851138,0382 12,0941
870963,59 11,8907
891250,9381 11,6871
912010,8394 11,4833
933254,3008 11,2794
954992,586 11,0753
977237,221 10,8709
1000000 10,6664
1023292,992 10,4616
1047128,548 10,2566
1071519,305 10,0514
1096478,196 9,84595
1122018,454 9,64021
1148153,621 9,43421
1174897,555 9,22793
1202264,435 9,02136
1230268,771 8,81448
1258925,412 8,60728
1288249,552 8,39975
1318256,739 8,19187
1348962,883 7,98363
1380384,265 7,77502
1412537,545 7,56601
1445439,771 7,3566
1479108,388 7,14675
1513561,248 6,93647
1548816,619 6,72572
1584893,192 6,51449
1621810,097 6,30276
1659586,907 6,0905
1698243,652 5,8777
1737800,829 5,66434
1778279,41 5,45038
1819700,859 5,23582
1862087,137 5,02062
1905460,718 4,80475
1949844,6 4,5882
1995262,315 4,37093
2041737,945 4,15292
2089296,131 3,93414
2137962,09 3,71455
2187761,624 3,49414
2238721,139 3,27287
2290867,653 3,0507
2344228,815 2,82761
2398832,919 2,60356
2454708,916 2,37851
2511886,432 2,15244
2570395,783 1,9253
2630267,992 1,69707
2691534,804 1,46769
2754228,703 1,23715
2818382,931 1,00539
2884031,503 0,772382
2951209,227 0,538083
3019951,72 0,302456
3090295,433 0,0654588
3162277,66 -0,172948
3235936,569 -0,412804
3311311,215 -0,654151
3388441,561 -0,89703
3467368,505 -1,14148
3548133,892 -1,38755
3630780,548 -1,63526
3715352,291 -1,88467
3801893,963 -2,13582
3890451,45 -2,38874
3981071,706 -2,64347
4073802,778 -2,90005
4168693,835 -3,15851
4265795,188 -3,4189
4365158,322 -3,68125
4466835,922 -3,9456
4570881,896 -4,21197
4677351,413 -4,4804
4786300,923 -4,75091
4897788,194 -5,02354
5011872,336 -5,29832
5128613,84 -5,57526
5248074,602 -5,8544
5370317,964 -6,13575
5495408,739 -6,41933
5623413,252 -6,70516
5754399,373 -6,99325
5888436,554 -7,28362
6025595,861 -7,57627
6165950,019 -7,87122
6309573,445 -8,16846
6456542,29 -8,46801
6606934,48 -8,76986
6760829,754 -9,07402
6918309,709 -9,38046
7079457,844 -9,6892
7244359,601 -10,0002
7413102,413 -10,3135
7585775,75 -10,629
7762471,166 -10,9468
7943282,347 -11,2668
8128305,162 -11,589
8317637,711 -11,9134
8511380,382 -12,2399
8709635,9 -12,5686
8912509,381 -12,8993
9120108,394 -13,2322
9332543,008 -13,567
9549925,86 -13,9039
9772372,21 -14,2427
10000000 -14,5835
10232929,92 -14,9262
10471285,48 -15,2707
10715193,05 -15,6171
10964781,96 -15,9653
11220184,54 -16,3152
11481536,21 -16,6668
11748975,55 -17,0201
12022644,35 -17,375
12302687,71 -17,7315
12589254,12 -18,0896
12882495,52 -18,4491
13182567,39 -18,8101
13489628,83 -19,1726
13803842,65 -19,5364
14125375,45 -19,9016
14454397,71 -20,2681
14791083,88 -20,6358
15135612,48 -21,0048
15488166,19 -21,375
15848931,92 -21,7463
16218100,97 -22,1187
16595869,07 -22,4922
16982436,52 -22,8667
17378008,29 -23,2423
17782794,1 -23,6188
18197008,59 -23,9963
18620871,37 -24,3746
19054607,18 -24,7538
19498446 -25,1339
19952623,15 -25,5148
20417379,45 -25,8965
20892961,31 -26,2789
21379620,9 -26,662
21877616,24 -27,0459
22387211,39 -27,4304
22908676,53 -27,8156
23442288,15 -28,2013
23988329,19 -28,5877
24547089,16 -28,9747
25118864,32 -29,3622
25703957,83 -29,7502
26302679,92 -30,1387
26915348,04 -30,5277
27542287,03 -30,9172
28183829,31 -31,3072
28840315,03 -31,6975
29512092,27 -32,0883
30199517,2 -32,4795
30902954,33 -32,8711
31622776,6 -33,263
32359365,69 -33,6553
33113112,15 -34,0479
33884415,61 -34,4408
34673685,05 -34,8341
