-16 15,0247
-12,8 15,0247
-9,28 15,0247
-5,76 15,0247
-2,24 15,0247
-0,32 15,0247
1,265654248e-014 14,9117
0,32 -16,0282
0,64 -16,0394
0,96 -16,0326
1,28 -16,0204
1,6 -16,0227
2,24 -16,0198
5,76 -16,0197
9,28 -16,0197
12,8 -16,0197
15,68 -16,0197
