0 0,0327176
0,08 0,0477622
0,16 0,130017
0,24 0,215478
0,32 0,300043
0,4 0,38158
0,48 0,461967
1,36 1,34199
2,24 2,22191
3,12 3,10182
4 3,98173
4,88 4,86165
5,12 5,10164
5,76 5,74197
5,84 5,82164
5,92 5,89688
6 5,95317
6,08 5,99089
6,16 6,01196
6,24 6,01873
6,56 6,03145
6,96 6,04527
7,44 6,06007
8 6,07578
8,72 6,09441
9,6 6,11563
10,48 6,13572
11,36 6,15502
12,24 6,17376
13,12 6,19205
14 6,21
14,88 6,22767
15,76 6,2451
16,64 6,26233
17,52 6,2794
18,4 6,29632
19,28 6,31312
20,16 6,32981
21,04 6,3464
21,92 6,3629
22,8 6,37932
23,68 6,39567
24,56 6,41195
25,44 6,42818
26,32 6,44435
27,2 6,46047
28,08 6,47654
28,96 6,49257
29,84 6,50857
30,72 6,52452
31,6 6,54044
32,48 6,55633
33,36 6,57219
34,24 6,58802
35,12 6,60382
36 6,61959
36,88 6,63535
37,76 6,65108
38,64 6,66678
39,52 6,68247
40,4 6,69814
41,28 6,71379
42,16 6,72942
43,04 6,74504
43,92 6,76064
44,8 6,77622
45,68 6,79179
46,56 6,80734
47,44 6,82288
48,32 6,83841
49,2 6,85392
50,08 6,86943
50,96 6,88492
51,84 6,9004
52,72 6,91587
53,6 6,93132
54,48 6,94677
55,36 6,96221
56,24 6,97764
57,12 6,99306
58 7,00847
58,88 7,02387
59,76 7,03926
60,64 7,05465
61,52 7,07003
62,4 7,0854
63,28 7,10076
64,16 7,11611
65,04 7,13146
65,92 7,1468
66,8 7,16214
67,68 7,17746
68,56 7,19279
69,44 7,2081
70,32 7,22341
71,2 7,23872
72,08 7,25401
72,96 7,26931
73,84 7,28459
74,72 7,29987
75,6 7,31515
76,48 7,33042
77,36 7,34569
78,24 7,36095
79,12 7,37621
80 7,39146
