-15 -13,8402
-14,7 -13,8502
-14,4 -13,8564
-11,1 -13,8564
-7,8 -13,8559
-4,5 -13,8555
-1,2 -13,8551
-0,6 -13,8534
-0,3 -13,8396
1,310063169e-014 0,13601
0,3 13,9511
0,6 13,9693
0,9 13,9582
1,5 13,955
4,8 13,955
8,1 13,955
11,4 13,955
14,7 13,955
