-0,000284 -13,0195
-0,00028334 -13,0127
-0,00028268 -13,0035
-0,00028224 -12,9951
-0,0002818 -12,983
-0,00028158 -12,9742
-0,00028136 -12,9615
-0,00028114 -12,9372
-0,00028092 -12,8241
-0,0002807 -12,504
-0,00028026 -11,8321
-0,00027784 -8,12473
-0,00027542 -4,41736
-0,000273 -0,709995
-0,00027058 2,99737
-0,00026816 6,70474
-0,00026574 10,4121
-0,00026464 12,0973
-0,00026442 12,4338
-0,0002642 12,7584
-0,00026398 12,9283
-0,00026376 12,9576
-0,00026354 12,9721
-0,00026332 12,9818
-0,00026288 12,9941
-0,00026222 13,0062
-0,000262 13,0093
