-0,0025 -3,75616
-0,00245 -3,75357
-0,00235 -3,747
-0,00225 -3,73853
-0,0022 -3,73305
-0,00215 -3,72622
-0,0021 -3,71721
-0,00205 -3,70396
-0,002 -3,68125
-0,00195 -3,63092
-0,0019 -3,54455
-0,00135 -2,51867
-0,0008 -1,49255
-0,00025 -0,466421
-1,219727444e-019 4,86561e-011
0,00055 1,02613
0,0011 2,05225
0,00165 3,07838
0,00185 3,45151
0,0019 3,54455
0,00195 3,63092
0,002 3,68124
0,00205 3,70399
0,0021 3,71716
0,00215 3,72619
0,0022 3,73312
0,00225 3,73857
0,00235 3,74701
0,00245 3,75344
0,0025 3,75616
