-18 -16,0181
-17,64 -16,0119
-14,76 -16,014
-10,8 -16,014
-6,84 -16,014
-2,88 -16,014
-1,08 -16,0132
-0,36 -16,0118
-1,210143097e-014 -16,0081
0,36 16,0359
1,08 16,0132
5,04 16,014
9 16,014
12,96 16,014
16,92 16,014
18 16,014
