0,01 118,041
0,01023292992 118,041
0,01047128548 118,041
0,01071519305 118,04
0,01096478196 118,04
0,01122018454 118,04
0,01148153621 118,04
0,01174897555 118,039
0,01202264435 118,039
0,01230268771 118,039
0,01258925412 118,038
0,01288249552 118,038
0,01318256739 118,037
0,01348962883 118,037
0,01380384265 118,037
0,01412537545 118,036
0,01445439771 118,036
0,01479108388 118,035
0,01513561248 118,035
0,01548816619 118,034
0,01584893192 118,033
0,01621810097 118,033
0,01659586907 118,032
0,01698243652 118,032
0,01737800829 118,031
0,0177827941 118,03
0,01819700859 118,029
0,01862087137 118,029
0,01905460718 118,028
0,019498446 118,027
0,01995262315 118,026
0,02041737945 118,025
0,02089296131 118,024
0,0213796209 118,023
0,02187761624 118,022
0,02238721139 118,021
0,02290867653 118,019
0,02344228815 118,018
0,02398832919 118,017
0,02454708916 118,015
0,02511886432 118,014
0,02570395783 118,013
0,02630267992 118,011
0,02691534804 118,009
0,02754228703 118,008
0,02818382931 118,006
0,02884031503 118,004
0,02951209227 118,002
0,0301995172 118
0,03090295433 117,998
0,0316227766 117,995
0,03235936569 117,993
0,03311311215 117,99
0,03388441561 117,988
0,03467368505 117,985
0,03548133892 117,982
0,03630780548 117,979
0,03715352291 117,976
0,03801893963 117,973
0,0389045145 117,969
0,03981071706 117,966
0,04073802778 117,962
0,04168693835 117,958
0,04265795188 117,954
0,04365158322 117,95
0,04466835922 117,945
0,04570881896 117,94
0,04677351413 117,935
0,04786300923 117,93
0,04897788194 117,925
0,05011872336 117,919
0,0512861384 117,913
0,05248074602 117,907
0,05370317964 117,901
0,05495408739 117,894
0,05623413252 117,887
0,05754399373 117,88
0,05888436554 117,872
0,06025595861 117,864
0,06165950019 117,855
0,06309573445 117,847
0,0645654229 117,837
0,0660693448 117,828
0,06760829754 117,818
0,06918309709 117,807
0,07079457844 117,796
0,07244359601 117,785
0,07413102413 117,773
0,0758577575 117,761
0,07762471166 117,748
0,07943282347 117,734
0,08128305162 117,72
0,08317637711 117,705
0,08511380382 117,69
0,087096359 117,673
0,08912509381 117,657
0,09120108394 117,639
0,09332543008 117,621
0,0954992586 117,602
0,0977237221 117,582
0,1 117,561
0,1023292992 117,54
0,1047128548 117,517
0,1071519305 117,494
0,1096478196 117,469
0,1122018454 117,444
0,1148153621 117,418
0,1174897555 117,39
0,1202264435 117,361
0,1230268771 117,332
0,1258925412 117,301
0,1288249552 117,269
0,1318256739 117,235
0,1348962883 117,2
0,1380384265 117,164
0,1412537545 117,127
0,1445439771 117,088
0,1479108388 117,048
0,1513561248 117,006
0,1548816619 116,962
0,1584893192 116,917
0,1621810097 116,871
0,1659586907 116,823
0,1698243652 116,773
0,1737800829 116,721
0,177827941 116,667
0,1819700859 116,612
0,1862087137 116,555
0,1905460718 116,496
0,19498446 116,435
0,1995262315 116,372
0,2041737945 116,307
0,2089296131 116,24
0,213796209 116,171
0,2187761624 116,099
0,2238721139 116,026
0,2290867653 115,951
0,2344228815 115,873
0,2398832919 115,793
0,2454708916 115,711
0,2511886432 115,627
0,2570395783 115,54
0,2630267992 115,451
0,2691534804 115,36
0,2754228703 115,267
0,2818382931 115,171
0,2884031503 115,073
0,2951209227 114,973
0,301995172 114,87
0,3090295433 114,765
0,316227766 114,658
0,3235936569 114,549
0,3311311215 114,437
0,3388441561 114,323
0,3467368505 114,207
0,3548133892 114,088
0,3630780548 113,968
0,3715352291 113,845
0,3801893963 113,72
0,389045145 113,592
0,3981071706 113,463
0,4073802778 113,332
0,4168693835 113,198
0,4265795188 113,063
0,4365158322 112,925
0,4466835922 112,786
0,4570881896 112,644
0,4677351413 112,501
0,4786300923 112,356
0,4897788194 112,209
0,5011872336 112,06
0,512861384 111,91
0,5248074602 111,758
0,5370317964 111,604
0,5495408739 111,448
0,5623413252 111,291
0,5754399373 111,133
0,5888436554 110,973
0,6025595861 110,811
0,6165950019 110,648
0,6309573445 110,484
0,645654229 110,318
0,660693448 110,152
0,6760829754 109,983
0,6918309709 109,814
0,7079457844 109,644
0,7244359601 109,472
0,7413102413 109,299
0,758577575 109,125
0,7762471166 108,95
0,7943282347 108,774
0,8128305162 108,598
0,8317637711 108,42
0,8511380382 108,241
0,87096359 108,062
0,8912509381 107,881
0,9120108394 107,7
0,9332543008 107,518
0,954992586 107,336
0,977237221 107,152
1 106,968
1,023292992 106,784
1,047128548 106,598
1,071519305 106,412
1,096478196 106,226
1,122018454 106,039
1,148153621 105,851
1,174897555 105,663
